date,down_hole_presure,down_hole_temperature,production_pipe_pressure,choke_size_pct,well_head_presure,well_head_temperature,choke_size_pressure,oil
2012-02-04,224.642,105.594,177.62,32.557,47.022,81.073,15.883,1311.87
2011-01-14,241.96,105.239,202.672,100.0,39.288,89.904,9.381,1971.12
2012-03-05,219.323,104.387,182.017,48.962,37.306,85.875,6.076,1248.95
2014-12-27,261.914,99.629,230.001,100.0,31.913,86.913,2.31,314.02
2016-03-23,267.322,99.625,239.189,100.0,28.133,88.754,1.763,112.78
2016-01-22,267.096,99.549,238.229,100.0,28.866,85.493,1.565,149.94
2014-12-12,261.51,99.582,229.716,97.917,31.794,86.97,1.911,331.51
2013-10-16,249.859,100.295,217.59,100.0,32.269,88.698,2.894,680.85
2011-09-23,244.172,103.245,207.157,100.0,37.015,90.475,7.437,1808.7
2016-05-18,270.751,99.8,239.286,43.133,31.465,88.021,5.655,103.26
2010-06-26,250.904,106.689,201.041,59.722,49.863,93.055,16.711,2395.14
2015-08-12,266.872,99.448,236.519,100.0,30.353,88.477,1.83,190.09
2011-05-15,246.98,104.025,205.826,60.209,41.154,90.268,11.011,1649.09
2010-08-04,252.14,106.519,203.872,59.156,48.268,93.36,14.712,2357.53
2012-12-17,240.356,101.529,206.042,68.046,34.313,87.62,5.216,987.77
2014-11-12,258.818,99.637,230.179,100.0,28.64,84.826,2.366,364.46
2015-12-03,266.417,99.512,237.316,100.0,29.101,87.472,1.48,173.84
2009-12-12,240.602,106.046,179.706,42.279,60.896,89.263,27.311,2919.95
2008-10-03,206.512,105.03,151.25,54.301,55.263,78.578,22.027,5281.92
2015-11-25,266.464,99.54,237.35,100.0,29.114,88.138,1.598,184.01
2012-04-03,219.052,103.74,184.455,100.0,34.597,86.02,3.29,1305.86
2015-03-27,265.556,99.661,234.457,100.0,31.099,88.563,2.304,273.87
2011-01-24,242.81,105.344,203.98,100.0,38.831,91.415,9.054,1965.35
2012-07-08,229.576,102.121,197.071,100.0,32.505,86.505,3.139,1081.46
2013-03-31,241.712,101.076,208.002,79.779,33.709,88.231,4.912,919.79
2015-12-05,266.451,99.553,237.817,100.0,28.634,86.126,1.569,178.49
2011-08-20,248.071,103.357,202.31,50.069,45.761,88.458,15.304,1709.91
2008-12-11,234.821,105.215,152.585,35.321,82.236,75.958,49.542,3526.36
2010-09-06,254.94,106.373,198.618,45.977,56.322,88.984,23.391,2205.88
2009-06-09,222.306,105.305,155.073,39.512,67.233,81.451,34.562,3443.71
2008-07-19,251.509,104.354,155.36,30.084,96.149,75.335,64.164,2774.38
2011-02-25,241.513,105.022,202.826,100.0,38.687,88.578,8.893,2002.21
2010-10-24,243.244,106.201,197.6,62.364,45.644,91.28,13.269,2433.69
2010-07-24,252.095,106.573,203.629,59.209,48.467,93.122,14.918,2384.28
2011-01-19,242.579,105.195,203.465,97.917,39.114,91.425,9.288,1989.6
2009-10-28,237.3,105.914,173.65,44.404,63.65,86.096,30.304,3742.33
2009-01-11,248.789,104.295,158.266,32.305,94.565,73.111,62.013,3360.25
2008-12-25,244.927,105.237,155.95,33.769,88.977,77.356,56.332,3484.95
2013-12-21,252.79,100.138,220.301,93.129,32.488,85.472,3.196,589.05
2009-10-11,239.867,105.796,171.293,41.161,68.574,86.873,35.04,3580.92
2009-11-19,244.002,105.904,176.352,38.619,67.65,85.755,35.386,3199.94
2013-09-11,247.883,100.452,216.056,100.0,31.827,88.929,2.876,737.77
2011-09-24,244.189,103.24,207.258,100.0,36.931,89.99,7.376,1804.22
2012-04-06,219.723,103.696,185.117,100.0,34.606,86.602,3.292,1294.63
2014-07-27,261.49,99.908,229.658,100.0,31.833,89.145,2.121,444.28
2011-08-23,248.045,103.323,202.951,50.845,45.094,89.583,14.632,1677.95
2016-03-03,267.937,99.629,239.352,100.0,28.585,88.968,1.963,137.47
2012-08-15,294.166,99.71,290.401,1.147,3.765,15.934,3.109,209.438
2015-08-08,266.981,99.46,236.609,100.0,30.372,88.293,1.848,190.88
2014-01-03,252.506,100.097,220.51,100.0,31.995,85.963,2.934,619.46
2013-03-10,259.16,100.772,217.926,20.508,41.234,72.669,12.589,186.67
2013-03-16,242.8,101.046,209.064,48.376,33.736,85.162,5.493,446.39
2011-07-16,244.119,103.473,199.96,60.092,44.159,86.209,13.357,815.04
2013-12-26,252.743,100.127,220.031,86.786,32.712,86.26,3.246,534.96
2014-02-10,258.663,99.964,222.964,47.269,35.699,83.043,5.362,299.48
2015-02-07,261.628,99.466,231.204,100.0,30.424,87.342,1.959,249.26
2015-05-21,266.55,99.55,235.587,100.0,30.963,87.483,1.867,216.11
2014-09-20,260.921,99.787,229.727,97.917,31.194,89.044,2.195,340.08
2009-06-07,224.913,105.291,155.848,38.718,69.065,79.585,36.364,3439.9
2009-10-02,241.242,105.634,168.9,39.419,72.342,84.659,39.019,3567.82
2014-07-16,259.855,99.929,228.82,100.0,31.035,88.456,2.026,441.15
2015-05-08,266.229,99.609,235.655,100.0,30.573,88.192,2.0,248.81
2010-11-03,241.736,106.092,197.593,64.967,44.143,90.599,11.823,2353.34
2014-11-29,273.241,99.378,234.695,45.26,38.546,69.733,9.029,336.44
2015-01-04,262.334,99.568,230.964,100.0,31.37,87.546,2.47,337.58
2012-07-18,230.307,102.044,197.797,100.0,32.51,85.86,3.133,1059.38
2011-11-28,249.644,102.74,205.462,59.951,44.182,79.015,12.433,1350.88
2012-10-31,234.362,101.742,196.546,55.742,37.816,85.514,8.044,1262.51
2014-12-15,261.468,99.606,229.662,97.917,31.806,86.863,1.932,306.76
2008-10-08,211.897,104.982,148.26,43.266,63.637,78.194,30.975,4208.55
2012-07-07,229.613,102.132,197.053,100.0,32.56,86.766,3.183,1083.62
2016-05-08,270.684,99.683,239.37,43.142,31.314,85.767,5.492,110.4
2012-10-09,219.838,102.434,186.052,100.0,33.786,84.71,4.301,1556.2
2010-09-09,252.619,106.391,199.395,50.007,53.223,89.192,20.357,2287.35
2015-12-18,265.697,99.541,237.773,100.0,27.924,86.173,1.884,172.75
2013-04-23,242.64,101.059,209.403,85.251,33.237,86.898,4.121,1021.59
2008-09-06,252.796,104.615,155.241,26.67,97.555,72.053,65.124,1442.19
2014-11-17,258.777,99.613,230.108,100.0,28.669,87.058,2.396,353.08
2012-03-13,222.221,104.141,184.949,47.901,37.272,85.602,6.252,1081.88
2013-04-24,242.863,101.042,209.798,88.663,33.065,88.012,3.995,1010.54
2015-12-09,273.233,99.52,240.114,53.297,33.119,82.147,5.507,96.23
2014-05-04,257.54,100.029,226.022,100.0,31.517,88.33,2.645,523.92
2013-05-28,243.256,100.844,211.195,100.0,32.061,86.975,3.292,876.37
2012-01-31,239.262,105.954,171.832,21.618,67.43,73.693,36.514,992.31
2008-11-04,221.308,105.101,148.67,36.761,72.638,76.775,40.414,3460.92
2016-01-19,266.217,99.575,238.079,100.0,28.138,88.238,2.041,151.67
2011-04-10,244.819,104.423,204.364,65.325,40.454,89.445,10.347,1784.0
2009-11-30,242.973,105.969,177.646,39.434,65.327,88.267,32.814,3325.36
2014-05-01,257.111,100.018,225.472,100.0,31.639,88.504,2.736,532.62
2011-05-02,246.604,104.163,205.402,60.295,41.202,89.222,11.15,1697.94
2011-11-22,242.256,102.933,203.112,74.238,39.144,86.976,9.561,1774.76
2012-06-28,229.526,102.21,196.937,100.0,32.589,85.75,3.216,1085.6
2010-02-26,255.381,106.219,191.414,36.962,63.967,83.637,31.672,1660.01
2010-08-31,269.228,106.126,196.913,33.088,72.315,90.257,39.284,1426.09
2008-07-30,246.954,104.611,157.469,35.302,89.486,77.973,57.458,3553.37
2011-06-04,246.438,103.826,207.677,70.16,38.761,91.299,9.336,1577.17
2012-08-22,293.959,99.096,291.085,1.163,2.874,15.644,2.583,250.886
2015-02-23,264.307,99.659,233.34,100.0,30.968,86.423,2.337,275.59
2009-04-25,220.166,105.055,152.001,39.874,68.165,74.827,35.322,4090.03
2015-08-09,266.946,99.457,236.634,100.0,30.312,87.583,1.811,192.44
2009-09-18,235.181,105.731,169.003,43.279,66.178,87.334,32.362,4504.72
2012-04-23,220.878,103.277,188.208,100.0,32.67,86.597,3.316,1185.21
2013-07-24,246.418,100.217,213.859,100.0,32.559,87.562,3.393,770.67
2010-05-20,242.492,106.693,195.684,67.987,46.808,92.353,13.38,2825.13
2008-08-14,244.31,104.685,156.2,34.364,88.11,77.269,55.653,3676.28
2012-05-06,224.316,102.955,191.588,100.0,32.728,85.954,3.361,1129.0
2010-07-12,258.763,106.5,201.58,47.932,57.183,92.503,24.144,2033.15
2011-03-05,243.588,104.898,205.47,100.0,38.118,91.58,8.534,1943.11
2014-09-11,260.265,99.859,229.066,100.0,31.199,89.2,2.199,326.65
2009-02-13,263.817,105.313,164.737,32.256,99.08,78.187,66.376,3573.58
2011-04-12,245.137,104.405,204.485,65.212,40.652,90.292,10.506,1790.3
2011-10-15,246.266,103.033,208.783,60.208,37.483,88.731,7.873,1211.43
2009-06-06,228.892,105.237,156.573,34.149,72.319,75.908,40.586,2702.0
2010-01-28,246.257,106.198,186.03,40.236,60.227,88.713,28.131,2392.82
2012-06-17,228.19,102.327,195.6,100.0,32.59,86.606,3.218,1081.03
2013-06-20,244.728,100.769,212.631,100.0,32.096,88.717,3.114,876.42
2011-07-29,240.332,103.482,197.608,63.549,42.724,88.422,12.023,2240.52
2014-10-18,261.423,99.67,230.454,100.0,30.969,86.424,2.266,321.63
2009-06-21,219.317,105.246,151.375,35.306,67.942,79.896,35.908,2777.63
2013-04-10,261.572,100.808,216.583,11.467,44.989,68.941,14.978,93.54
2008-12-08,233.325,105.216,152.245,35.729,81.08,77.651,48.267,3652.2
2014-10-26,261.603,99.645,230.602,100.0,31.001,85.646,2.291,344.97
2015-01-05,262.629,99.562,231.119,100.0,31.51,87.789,2.455,331.43
2011-08-19,248.022,103.373,201.98,50.051,46.042,89.562,15.576,1725.81
2010-11-19,238.677,105.972,197.199,94.391,41.478,87.325,8.95,2193.09
2011-03-20,243.087,104.705,203.634,73.982,39.453,88.807,9.738,1751.68
2011-07-14,291.693,99.723,176.361,35.473,115.332,13.785,115.332,596.843
2015-02-24,264.613,99.655,233.446,100.0,31.166,87.298,2.337,269.61
2008-12-16,237.418,105.236,153.842,35.183,83.576,74.404,50.847,3604.86
2010-05-16,240.652,106.658,193.879,67.272,46.773,91.942,13.352,2817.07
2010-05-12,238.938,106.615,191.752,64.953,47.187,91.383,13.576,2819.18
2011-04-25,246.2,104.3,204.8,61.2,41.4,90.4,11.3,1696.2
2015-01-19,263.861,99.519,232.071,100.0,31.79,85.423,2.154,301.42
2015-04-16,266.54,99.667,235.692,100.0,30.848,88.763,2.237,252.44
2009-01-06,250.786,104.938,157.756,31.611,93.03,74.04,60.27,2649.25
2015-08-23,266.576,99.445,236.361,100.0,30.215,87.065,1.735,182.72
2012-11-25,243.153,101.551,203.559,50.401,39.594,86.493,9.886,1134.68
2016-01-30,265.353,99.552,237.896,100.0,27.456,85.351,1.579,151.74
2011-12-05,247.313,102.719,203.162,50.111,44.151,82.624,13.961,1358.54
2008-08-06,251.121,104.63,156.136,29.153,94.985,77.05,63.305,911.43
2016-01-23,266.295,99.566,238.079,100.0,28.215,86.483,1.698,154.65
2015-09-23,266.435,99.402,235.637,97.547,30.798,88.133,1.566,190.37
2014-02-27,253.611,99.999,221.327,100.0,32.284,86.216,2.762,609.92
2014-09-17,260.681,99.808,229.589,97.917,31.092,86.805,2.087,333.27
2010-12-16,242.426,105.778,201.312,100.0,41.114,89.981,8.819,2078.31
2015-10-01,265.371,99.448,235.793,100.0,29.578,88.06,1.613,175.34
2011-02-20,238.285,105.031,199.762,100.0,38.522,87.217,8.784,1972.83
2015-10-03,263.145,99.488,235.614,100.0,27.531,88.498,1.75,189.77
2012-12-23,241.717,101.459,206.982,66.043,34.734,84.588,5.483,1040.31
2009-06-26,228.581,105.095,152.345,28.067,76.236,75.187,45.036,1854.16
2015-04-08,265.079,99.599,234.546,100.0,30.533,88.151,2.013,251.63
2016-06-18,269.683,100.081,238.859,44.992,30.824,88.806,5.309,103.44
2013-10-31,249.526,100.234,217.219,100.0,32.307,86.539,3.05,633.57
2009-08-05,236.247,105.28,162.544,36.512,73.703,76.07,41.02,3027.64
2014-05-13,256.336,99.905,225.124,97.917,31.212,87.865,2.085,481.15
2015-04-09,265.088,99.599,234.613,100.0,30.475,87.264,1.963,250.8
2014-06-13,260.09,100.051,228.575,100.0,31.514,89.341,2.394,503.1
2009-03-14,255.083,105.556,167.407,39.199,87.676,80.677,54.83,4690.25
2014-01-09,252.13,100.014,219.982,100.0,32.147,88.08,2.932,632.21
2011-02-18,236.875,105.027,198.538,100.0,38.337,86.066,8.567,1965.19
2013-05-16,245.033,100.911,212.836,99.706,32.198,87.534,3.442,866.05
2015-06-15,265.563,99.478,235.231,100.0,30.332,88.04,1.812,200.25
2009-05-23,223.556,105.348,156.21,42.319,67.346,81.597,34.044,4123.37
2012-09-03,212.969,69.903,2.752,0.841,2.752,14.668,2.391,333.783
2016-05-07,270.684,99.675,239.297,42.958,31.387,88.012,5.592,110.71
2014-09-12,260.322,99.853,229.117,100.0,31.206,89.109,2.203,338.03
2012-04-27,221.334,103.19,188.687,100.0,32.646,86.754,3.309,1170.75
2011-03-22,243.9,104.673,203.615,65.536,40.285,90.208,10.574,1818.1
2012-08-29,293.8,98.795,290.972,1.091,2.828,15.367,2.472,299.243
2010-05-11,238.563,106.604,191.274,64.412,47.289,91.208,13.625,2840.84
2011-02-17,236.242,105.017,197.633,100.0,38.61,87.062,8.308,1978.55
2009-07-20,228.34,105.145,153.763,31.216,74.577,77.292,43.069,2225.2
2010-02-03,248.223,106.226,187.341,40.595,60.882,89.431,28.586,2475.53
2011-05-17,246.941,104.011,205.957,60.2,40.983,90.203,10.924,1648.37
2010-10-26,243.257,106.185,197.867,62.42,45.39,89.945,13.043,2402.66
2011-04-05,247.342,104.477,204.701,58.632,42.641,87.874,12.334,1554.73
2015-01-20,268.366,99.464,233.389,69.244,34.978,84.512,5.394,215.18
2013-12-13,255.553,100.092,221.419,20.87,34.134,85.701,5.021,111.55
2013-03-29,243.021,101.053,208.536,86.066,34.485,87.164,5.666,908.78
2015-06-17,265.501,99.469,235.209,100.0,30.292,87.516,1.765,197.29
2014-07-30,261.001,99.918,229.586,100.0,31.415,88.722,2.167,418.68
2014-03-15,254.762,99.953,222.625,100.0,32.137,88.152,2.674,543.6
2010-10-15,243.388,106.262,196.772,60.779,46.617,91.61,14.205,2530.04
2013-08-29,247.6,100.506,215.627,100.0,31.973,88.806,3.042,705.38
2012-08-03,230.168,101.932,197.778,100.0,32.39,86.174,3.044,1042.26
2010-09-10,252.027,106.399,199.705,51.262,52.322,90.631,19.407,2392.5
2013-07-17,245.73,100.706,213.365,100.0,32.365,89.227,3.59,824.01
2012-04-15,222.108,103.443,187.71,100.0,34.398,86.412,3.105,1200.95
2014-02-19,253.684,100.061,220.853,97.279,32.83,88.043,3.203,597.13
2016-03-17,266.962,99.639,239.208,100.0,27.754,88.747,1.887,120.66
2011-06-14,246.923,103.72,207.893,68.193,39.03,90.458,9.603,1621.78
2014-10-08,261.532,99.689,230.436,100.0,31.096,87.603,2.354,320.46
2011-05-06,246.45,104.124,205.599,61.202,40.852,88.349,10.792,1695.61
2012-07-05,230.125,102.15,197.551,100.0,32.574,84.339,3.147,1080.86
2014-08-01,260.845,99.92,229.607,100.0,31.237,89.224,2.17,357.69
2015-03-25,265.985,99.652,234.418,81.29,31.567,88.216,2.825,250.48
2015-08-03,267.101,99.478,236.805,100.0,30.296,85.921,1.786,198.27
2008-11-17,225.027,105.115,149.354,35.8,75.673,74.953,43.525,3526.54
2010-12-28,244.945,105.642,202.48,89.21,42.465,85.107,11.795,1941.4
2015-03-20,265.218,99.64,234.451,100.0,30.767,88.099,2.176,271.47
2012-05-12,226.929,102.769,194.028,100.0,32.9,85.663,3.47,1166.43
2011-04-30,246.636,104.185,205.262,60.173,41.374,90.323,11.31,1700.17
2009-07-05,229.584,105.051,152.522,28.096,77.062,76.065,45.784,1750.5
2011-04-26,246.211,104.3,205.106,61.116,41.106,90.4,11.026,1689.96
2012-10-11,223.385,102.37,189.229,100.0,34.156,85.316,4.603,1534.8
2010-06-02,248.967,106.718,200.194,62.17,48.772,92.005,15.333,2696.52
2010-10-29,243.214,106.164,198.339,64.318,44.875,89.286,12.503,2410.66
2014-07-25,260.706,99.92,229.431,100.0,31.275,89.531,2.224,444.29
2015-03-13,264.943,99.65,234.234,100.0,30.708,86.802,2.168,257.26
2014-01-07,252.579,99.876,220.447,100.0,32.133,86.629,2.916,620.74
2011-04-07,244.687,104.465,204.215,65.124,40.472,90.166,10.337,1775.88
2012-01-18,239.278,102.789,200.296,85.406,38.982,86.113,9.332,2004.73
2015-05-19,266.601,99.558,235.592,100.0,31.009,87.621,1.873,219.36
2013-12-31,257.345,100.026,222.349,81.125,34.996,85.383,5.433,529.54
2008-12-01,230.054,105.18,151.351,34.586,78.703,75.344,45.88,3333.32
2009-02-16,263.528,105.36,165.5,33.597,98.028,79.292,65.067,3907.94
2015-02-25,264.518,99.656,233.456,100.0,31.062,88.241,2.397,272.17
2009-07-12,229.598,105.046,152.684,28.448,76.914,74.608,45.456,1990.32
2015-09-02,266.859,99.401,236.405,100.0,30.454,87.488,1.456,167.01
2009-06-25,223.258,105.191,151.871,32.298,71.386,77.832,39.825,2454.11
2014-08-23,302.464,98.94,302.11,1.283,0.355,19.788,0.063,105.153
2008-08-04,250.179,104.558,155.993,32.186,94.186,76.065,62.485,3019.3
2010-07-01,251.276,106.678,200.82,59.859,50.456,90.764,17.326,2370.07
2011-10-08,252.825,102.946,209.7,42.918,43.125,82.195,10.597,680.02
2015-08-16,266.899,99.448,236.51,100.0,30.389,88.692,1.853,188.47
2010-12-12,241.796,105.798,200.674,100.0,41.121,91.222,8.856,2064.02
2014-08-09,260.849,99.891,229.722,100.0,31.128,87.68,2.068,330.84
2008-07-23,251.915,104.43,155.182,29.668,96.734,77.137,64.775,2745.51
2015-01-09,267.462,99.511,233.035,56.22,34.428,82.559,5.149,189.48
2014-08-22,302.464,98.94,302.11,1.283,0.355,19.788,0.063,79.94
2016-02-04,269.155,99.504,238.47,80.934,30.685,86.378,4.532,123.99
2013-10-11,250.389,100.338,218.055,53.568,32.334,88.808,3.076,311.95
2010-09-25,243.451,106.309,190.363,50.106,53.088,90.691,20.706,2793.71
2012-04-10,220.98,103.584,186.483,100.0,34.497,86.227,3.166,1251.35
2010-08-13,251.515,106.492,203.622,59.199,47.893,93.319,15.289,2325.93
2010-04-07,246.05,106.429,188.988,44.619,57.062,89.838,23.805,2567.23
2008-10-16,211.969,104.992,147.868,42.728,64.101,78.523,31.488,4194.08
2014-07-14,259.853,99.923,228.739,100.0,31.114,89.307,2.074,436.1
2008-11-20,223.997,105.093,148.798,35.808,75.199,77.201,42.953,3489.61
2013-06-04,244.562,100.861,212.082,100.0,32.479,88.87,3.386,879.89
2010-11-14,241.092,106.017,198.353,79.276,42.739,91.485,9.811,2190.85
2009-06-03,228.677,105.329,156.886,37.79,71.791,78.623,39.354,2994.6
2015-06-30,267.5,99.554,236.782,100.0,30.718,88.209,2.098,211.19
2013-11-15,249.344,100.235,217.046,100.0,32.297,87.219,2.839,714.35
2012-03-10,218.975,104.106,182.419,51.399,36.556,85.745,5.388,1244.19
2013-04-28,242.595,101.0,210.109,100.0,32.486,86.665,3.355,1014.92
2016-04-19,268.529,99.596,238.801,78.29,29.728,87.919,3.928,112.19
2008-07-27,251.915,104.469,155.416,29.783,96.499,74.985,65.006,2732.34
2014-08-11,261.07,99.887,229.963,97.917,31.107,86.602,2.035,336.92
2011-03-01,243.27,104.951,205.078,100.0,38.192,91.517,8.6,1977.11
2009-02-14,261.775,105.386,165.298,35.232,96.477,78.016,63.407,4618.77
2009-02-26,268.343,105.428,167.285,34.31,101.058,80.42,67.846,4411.9
2016-01-08,266.049,99.588,238.242,100.0,27.807,86.665,1.954,155.28
2011-11-06,242.164,102.81,198.804,65.831,43.361,87.327,10.906,1734.07
2010-10-07,244.119,106.314,195.339,56.227,48.78,90.72,16.4,2605.46
2014-04-20,256.913,100.014,224.479,100.0,32.433,88.31,2.74,574.74
2010-12-05,242.536,105.882,200.914,100.0,41.622,91.034,9.002,2051.02
2013-11-11,249.304,100.262,217.117,100.0,32.187,86.512,2.787,673.1
2013-04-15,242.573,101.135,208.323,72.81,34.25,86.487,5.182,1028.77
2009-12-15,240.253,106.059,180.16,42.294,60.094,89.18,27.54,2874.91
2012-12-16,240.948,101.526,206.442,66.018,34.506,87.514,5.435,972.11
2013-11-03,270.483,99.911,226.037,9.051,44.447,67.243,15.653,5.75
2010-03-09,244.02,106.276,184.44,42.29,59.58,89.238,26.736,2406.83
2009-01-25,256.7,105.389,162.683,35.289,94.017,77.78,60.92,4519.77
2012-03-03,219.36,104.443,181.775,46.283,37.585,82.114,6.383,1237.0
2009-04-28,218.82,105.068,151.185,38.923,67.636,77.019,34.809,4021.8
2011-03-04,243.545,104.911,205.396,100.0,38.149,91.64,8.565,1958.95
2016-01-28,265.368,99.553,237.891,100.0,27.477,86.427,1.628,151.83
2015-05-25,265.816,99.543,235.357,100.0,30.458,88.271,1.884,204.02
2016-03-04,267.808,99.629,239.327,100.0,28.481,88.234,1.905,136.45
2011-09-01,246.087,103.275,203.96,58.541,42.127,89.729,11.605,1698.77
2014-05-02,257.399,100.017,225.643,100.0,31.756,88.78,2.742,530.32
2010-01-17,235.609,106.217,183.842,49.306,51.767,85.163,18.906,2695.51
2008-12-17,238.39,105.235,154.026,34.731,84.364,74.008,51.688,3548.88
2009-09-09,232.986,105.644,166.402,43.82,66.584,86.513,33.153,4647.72
2011-02-01,243.623,105.24,204.404,96.214,39.219,89.79,9.549,1178.94
2014-06-15,260.135,100.04,228.672,100.0,31.462,89.208,2.355,496.1
2009-11-06,239.006,105.918,175.216,43.381,63.791,85.131,30.366,3609.06
2016-04-18,266.836,99.619,238.757,94.131,28.079,87.187,2.369,98.36
2013-05-19,244.152,100.902,211.888,100.0,32.264,88.874,3.527,885.74
2014-06-28,260.671,99.962,229.066,91.183,31.606,89.18,2.54,394.59
2016-03-09,267.503,99.629,239.185,100.0,28.318,87.916,1.783,129.73
2012-11-24,243.94,101.545,203.669,48.057,40.271,87.343,10.553,1144.66
2012-09-29,234.562,101.431,176.474,15.688,58.088,52.044,23.432,416.68
2010-01-21,237.161,106.251,184.904,49.086,52.257,84.836,19.387,2758.51
2011-12-02,245.1,102.727,203.221,60.469,41.879,81.742,11.997,1348.69
2009-08-10,220.57,105.622,162.277,49.902,58.292,85.709,24.614,4998.82
2010-02-15,205.48,87.036,69.259,28.839,69.259,74.336,38.153,1006.27
2013-04-26,242.197,101.024,209.619,100.0,32.579,88.537,3.532,1013.13
2015-12-19,265.576,99.54,237.765,100.0,27.812,86.718,1.835,171.45
2015-04-12,265.086,99.599,234.585,100.0,30.501,86.635,1.966,249.64
2015-10-26,263.381,99.458,235.866,100.0,27.515,87.091,1.534,164.94
2013-03-23,240.045,101.126,207.434,99.99,32.612,85.541,3.773,991.44
2010-10-22,242.627,106.207,197.025,62.354,45.602,91.248,13.342,2430.54
2016-03-14,266.962,99.634,239.162,100.0,27.8,88.595,1.923,126.68
2011-04-29,246.615,104.195,205.248,60.231,41.367,89.827,11.309,1704.12
2012-02-03,223.381,105.722,176.242,32.58,47.139,83.888,16.077,1342.41
2008-12-05,231.746,105.202,151.806,35.787,79.94,75.0,47.161,3629.64
2010-05-15,240.277,106.648,193.458,65.252,46.819,91.427,13.428,2824.14
2015-08-29,218.191,73.269,218.025,1.271,0.166,14.834,0.166,50.0
2008-12-03,230.671,105.193,151.254,35.816,79.417,78.175,46.648,3625.36
2015-07-17,266.792,99.528,236.412,100.0,30.38,87.271,1.848,218.99
2011-06-08,246.713,103.786,207.955,69.668,38.758,89.339,9.337,1608.44
2013-12-04,251.43,100.125,219.356,100.0,32.074,87.819,2.647,623.26
2009-09-11,233.709,105.675,166.676,43.26,67.033,87.362,33.696,4595.16
2013-04-17,237.361,98.937,202.964,70.151,34.396,86.047,5.393,1043.24
2013-06-10,244.347,100.816,212.136,100.0,32.211,88.949,3.362,795.81
2010-10-01,242.42,106.285,193.111,58.979,49.309,85.24,16.847,2653.1
2014-12-09,261.736,99.568,229.981,100.0,31.755,86.469,1.896,302.9
2010-03-27,239.166,106.346,185.278,46.515,53.888,88.298,20.455,2538.52
2012-04-13,221.682,103.494,187.246,100.0,34.436,86.66,3.134,1214.18
2014-02-13,252.851,100.032,220.195,100.0,32.656,84.788,2.627,597.34
2009-05-06,224.94,104.8,153.136,35.915,71.804,70.197,39.755,3306.81
2009-08-21,225.877,105.573,162.085,42.235,63.792,85.167,30.901,4231.89
2008-10-10,211.814,104.986,148.185,43.256,63.629,77.768,30.975,4206.55
2015-02-20,264.504,99.659,233.209,100.0,31.295,87.317,2.428,271.56
2013-08-09,245.34,100.684,212.948,100.0,32.391,88.115,3.353,775.86
2016-05-31,270.517,99.922,239.042,43.163,31.474,88.629,5.685,102.74
2008-11-22,224.688,105.123,149.451,36.3,75.237,76.616,42.053,3580.99
2016-04-22,272.787,99.553,239.589,63.743,33.198,83.99,7.462,77.77
2014-04-21,256.307,100.019,224.315,100.0,31.993,88.407,2.811,575.45
2008-09-29,207.532,105.032,152.633,55.81,54.899,78.697,21.531,5410.73
2012-07-06,229.789,102.142,197.21,100.0,32.579,86.746,3.214,1080.38
2015-03-01,264.839,99.642,233.736,100.0,31.103,86.404,2.248,271.85
2015-07-06,266.952,99.54,236.365,100.0,30.588,88.814,1.989,230.42
2011-11-12,249.864,102.856,202.999,35.681,46.864,77.35,17.114,960.37
2010-07-14,251.053,106.633,203.008,62.311,48.046,92.991,14.446,2582.08
2012-04-09,220.733,103.614,186.244,100.0,34.489,86.162,3.186,1276.84
2014-11-08,259.119,99.641,230.02,100.0,29.099,86.966,2.35,338.53
2013-10-28,297.372,99.437,294.984,1.137,2.388,25.11,0.107,514.523
2009-04-09,156.705,68.81,74.242,32.957,82.463,71.992,50.464,2094.72
2014-09-14,260.468,99.839,229.262,100.0,31.206,89.036,2.213,331.91
2015-03-18,265.28,99.649,234.432,100.0,30.848,88.548,2.211,263.83
2014-10-30,261.291,99.631,230.328,100.0,30.963,87.368,2.276,327.23
2016-03-28,267.63,99.609,239.203,100.0,28.428,86.608,1.595,109.31
2012-06-06,227.761,102.445,195.15,100.0,32.611,85.888,3.245,1117.1
2013-11-01,249.731,100.243,217.689,100.0,32.042,86.075,2.727,677.68
2015-07-07,266.918,99.54,236.414,100.0,30.504,88.447,1.927,229.25
2011-01-27,243.457,105.3,204.913,100.0,38.544,92.258,8.87,1941.73
2012-05-08,226.402,102.855,193.575,100.0,32.827,83.802,3.44,1189.93
2012-04-14,221.823,103.47,187.39,100.0,34.434,86.663,3.133,1208.85
2015-06-07,268.385,99.472,236.121,74.928,32.264,86.136,3.487,158.34
2016-03-20,267.081,99.635,239.213,100.0,27.868,88.565,1.825,118.58
2010-02-24,250.828,106.349,190.246,41.878,60.582,89.337,28.127,2532.28
2014-02-09,252.357,99.993,220.2,100.0,32.158,85.691,2.573,562.95
2015-11-08,265.39,99.457,236.952,100.0,28.438,86.901,1.591,167.46
2016-07-04,269.78,100.235,238.819,45.084,30.961,89.477,5.443,100.67
2009-07-25,233.198,105.228,156.135,30.409,77.062,78.594,45.375,2334.32
2013-12-24,252.064,100.135,219.886,100.0,32.178,85.724,2.768,628.16
2009-06-13,221.262,105.248,154.19,36.846,67.072,79.438,34.59,3178.3
2014-08-05,260.692,99.904,229.469,100.0,31.223,89.378,2.152,350.83
2014-09-19,260.852,99.793,229.74,97.917,31.112,88.396,2.115,331.24
